"TaskID"|"ProbeFileID"|"ProbeFileName"|"ProbeMaskFileName"|"DonorFileID"|"DonorFileName"|"DonorMaskFileName"|"IsTarget"|"ProbePostProcessed"|"DonorPostProcessed"|"ManipulationQuality"|"IsManipulationTypeRemoval"|"IsManipulationTypeSplice"|"IsManipulationTypeCopyClone"|"Collection"|"BaseFileName"|"Lighting"|"IsControl"|"CorrespondingControlFileName"|"SemanticConsistency"
"Splice"|"NC2016_8738"|"probe/NC2016_8738.jpg"|"reference/splice/mask/NC2016_5779.png"|"NC2016_5360"|"world/NC2016_5360.jpg"|"reference/splice/mask/NC2016_5779.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"same"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_2649"|"probe/NC2016_2649.jpg"|"reference/splice/mask/NC2016_0686.png"|"NC2016_7141"|"world/NC2016_7141.jpg"|"reference/splice/mask/NC2016_7562.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"different"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_2649"|"probe/NC2016_2649.jpg"|"reference/splice/mask/NC2016_0686.png"|"NC2016_0006"|"world/NC2016_0006.jpg"|"reference/splice/mask/NC2016_7562.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"different"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_7956"|"probe/NC2016_7956.jpg"|"reference/splice/mask/NC2016_3531.png"|"NC2016_2815"|"world/NC2016_2815.jpg"|"reference/splice/mask/NC2016_3531.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"different"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_7956"|"probe/NC2016_7956.jpg"|"reference/splice/mask/NC2016_3531.png"|"NC2016_7659"|"world/NC2016_7659.jpg"|"reference/splice/mask/NC2016_3531.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"different"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_8796"|"probe/NC2016_8796.jpg"|"reference/splice/mask/NC2016_8258.png"|"NC2016_6537"|"world/NC2016_6537.jpg"|"reference/splice/mask/NC2016_1423.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"different"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_8796"|"probe/NC2016_8796.jpg"|"reference/splice/mask/NC2016_8258.png"|"NC2016_1947"|"world/NC2016_1947.jpg"|"reference/splice/mask/NC2016_1423.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"different"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_8067"|"probe/NC2016_8067.jpg"|"reference/splice/mask/NC2016_3571.png"|"NC2016_9951"|"world/NC2016_9951.jpg"|"reference/splice/mask/NC2016_7166.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"same"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_8067"|"probe/NC2016_8067.jpg"|"reference/splice/mask/NC2016_3571.png"|"NC2016_6355"|"world/NC2016_6355.jpg"|"reference/splice/mask/NC2016_7166.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"same"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_0589"|"probe/NC2016_0589.jpg"|"reference/splice/mask/NC2016_5911.png"|"NC2016_3404"|"world/NC2016_3404.jpg"|"reference/splice/mask/NC2016_5911.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"same"|"N"|"probe/NC2016_2979.jpg"|""
"Splice"|"NC2016_0589"|"probe/NC2016_0589.jpg"|"reference/splice/mask/NC2016_5911.png"|"NC2016_0045"|"world/NC2016_0045.jpg"|"reference/splice/mask/NC2016_5911.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"same"|"N"|"probe/NC2016_2979.jpg"|""
"Splice"|"NC2016_9653"|"probe/NC2016_9653.jpg"|"reference/splice/mask/NC2016_9855.png"|"NC2016_3259"|"world/NC2016_3259.jpg"|"reference/splice/mask/NC2016_9855.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"same"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_9653"|"probe/NC2016_9653.jpg"|"reference/splice/mask/NC2016_9855.png"|"NC2016_1104"|"world/NC2016_1104.jpg"|"reference/splice/mask/NC2016_9855.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"same"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_6811"|"probe/NC2016_6811.jpg"|"reference/splice/mask/NC2016_1519.png"|"NC2016_2072"|"world/NC2016_2072.jpg"|"reference/splice/mask/NC2016_1519.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8410.jpg"|"different"|"N"|"probe/NC2016_6402.jpg"|""
"Splice"|"NC2016_6811"|"probe/NC2016_6811.jpg"|"reference/splice/mask/NC2016_1519.png"|"NC2016_9518"|"world/NC2016_9518.jpg"|"reference/splice/mask/NC2016_1519.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8410.jpg"|"different"|"N"|"probe/NC2016_6402.jpg"|""
"Splice"|"NC2016_4363"|"probe/NC2016_4363.jpg"|"reference/splice/mask/NC2016_2929.png"|"NC2016_7092"|"world/NC2016_7092.jpg"|"reference/splice/mask/NC2016_2929.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5008.jpg"|"different"|"N"|"probe/NC2016_6896.jpg"|""
"Splice"|"NC2016_4363"|"probe/NC2016_4363.jpg"|"reference/splice/mask/NC2016_2929.png"|"NC2016_9905"|"world/NC2016_9905.jpg"|"reference/splice/mask/NC2016_2929.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5008.jpg"|"different"|"N"|"probe/NC2016_6896.jpg"|""
"Splice"|"NC2016_0625"|"probe/NC2016_0625.jpg"|"reference/splice/mask/NC2016_0442.png"|"NC2016_2131"|"world/NC2016_2131.jpg"|"reference/splice/mask/NC2016_0442.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"different"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_0625"|"probe/NC2016_0625.jpg"|"reference/splice/mask/NC2016_0442.png"|"NC2016_3733"|"world/NC2016_3733.jpg"|"reference/splice/mask/NC2016_0442.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"different"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_3432"|"probe/NC2016_3432.jpg"|"reference/splice/mask/NC2016_9072.png"|"NC2016_3380"|"world/NC2016_3380.jpg"|"reference/splice/mask/NC2016_9072.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"same"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_3432"|"probe/NC2016_3432.jpg"|"reference/splice/mask/NC2016_9072.png"|"NC2016_1432"|"world/NC2016_1432.jpg"|"reference/splice/mask/NC2016_9072.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"same"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_6426"|"probe/NC2016_6426.jpg"|"reference/splice/mask/NC2016_7451.png"|"NC2016_7040"|"world/NC2016_7040.jpg"|"reference/splice/mask/NC2016_7451.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"different"|"N"|"probe/NC2016_2979.jpg"|""
"Splice"|"NC2016_6426"|"probe/NC2016_6426.jpg"|"reference/splice/mask/NC2016_7451.png"|"NC2016_2573"|"world/NC2016_2573.jpg"|"reference/splice/mask/NC2016_7451.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"different"|"N"|"probe/NC2016_2979.jpg"|""
"Splice"|"NC2016_7772"|"probe/NC2016_7772.jpg"|"reference/splice/mask/NC2016_9836.png"|"NC2016_2815"|"world/NC2016_2815.jpg"|"reference/splice/mask/NC2016_9836.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"different"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_7772"|"probe/NC2016_7772.jpg"|"reference/splice/mask/NC2016_9836.png"|"NC2016_7659"|"world/NC2016_7659.jpg"|"reference/splice/mask/NC2016_9836.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"different"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_9790"|"probe/NC2016_9790.jpg"|"reference/splice/mask/NC2016_3186.png"|"NC2016_0252"|"world/NC2016_0252.jpg"|"reference/splice/mask/NC2016_3186.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_2857.jpg"|"same"|"N"|"probe/NC2016_7402.jpg"|""
"Splice"|"NC2016_9790"|"probe/NC2016_9790.jpg"|"reference/splice/mask/NC2016_3186.png"|"NC2016_9464"|"world/NC2016_9464.jpg"|"reference/splice/mask/NC2016_3186.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_2857.jpg"|"same"|"N"|"probe/NC2016_7402.jpg"|""
"Splice"|"NC2016_5781"|"probe/NC2016_5781.jpg"|"reference/splice/mask/NC2016_4558.png"|"NC2016_9525"|"world/NC2016_9525.jpg"|"reference/splice/mask/NC2016_4558.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"different"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_5781"|"probe/NC2016_5781.jpg"|"reference/splice/mask/NC2016_4558.png"|"NC2016_9511"|"world/NC2016_9511.jpg"|"reference/splice/mask/NC2016_4558.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"different"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_3059"|"probe/NC2016_3059.jpg"|"reference/splice/mask/NC2016_6783.png"|"NC2016_2909"|"world/NC2016_2909.jpg"|"reference/splice/mask/NC2016_6783.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"different"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_3059"|"probe/NC2016_3059.jpg"|"reference/splice/mask/NC2016_6783.png"|"NC2016_2452"|"world/NC2016_2452.jpg"|"reference/splice/mask/NC2016_6783.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"different"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_8897"|"probe/NC2016_8897.jpg"|"reference/splice/mask/NC2016_8439.png"|"NC2016_2957"|"world/NC2016_2957.jpg"|"reference/splice/mask/NC2016_8439.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6267.jpg"|"same"|"N"|"probe/NC2016_7273.jpg"|""
"Splice"|"NC2016_8897"|"probe/NC2016_8897.jpg"|"reference/splice/mask/NC2016_8439.png"|"NC2016_9519"|"world/NC2016_9519.jpg"|"reference/splice/mask/NC2016_8439.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6267.jpg"|"same"|"N"|"probe/NC2016_7273.jpg"|""
"Splice"|"NC2016_8900"|"probe/NC2016_8900.jpg"|"reference/splice/mask/NC2016_8272.png"|"NC2016_8987"|"world/NC2016_8987.jpg"|"reference/splice/mask/NC2016_8272.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1806.jpg"|"different"|"N"|"probe/NC2016_4908.jpg"|""
"Splice"|"NC2016_8900"|"probe/NC2016_8900.jpg"|"reference/splice/mask/NC2016_8272.png"|"NC2016_7935"|"world/NC2016_7935.jpg"|"reference/splice/mask/NC2016_8272.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1806.jpg"|"different"|"N"|"probe/NC2016_4908.jpg"|""
"Splice"|"NC2016_7067"|"probe/NC2016_7067.jpg"|"reference/splice/mask/NC2016_5896.png"|"NC2016_2131"|"world/NC2016_2131.jpg"|"reference/splice/mask/NC2016_5896.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"different"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_7067"|"probe/NC2016_7067.jpg"|"reference/splice/mask/NC2016_5896.png"|"NC2016_3733"|"world/NC2016_3733.jpg"|"reference/splice/mask/NC2016_5896.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"different"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_7878"|"probe/NC2016_7878.jpg"|"reference/splice/mask/NC2016_3112.png"|"NC2016_7092"|"world/NC2016_7092.jpg"|"reference/splice/mask/NC2016_3112.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5008.jpg"|"different"|"N"|"probe/NC2016_6896.jpg"|""
"Splice"|"NC2016_7878"|"probe/NC2016_7878.jpg"|"reference/splice/mask/NC2016_3112.png"|"NC2016_9905"|"world/NC2016_9905.jpg"|"reference/splice/mask/NC2016_3112.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5008.jpg"|"different"|"N"|"probe/NC2016_6896.jpg"|""
"Splice"|"NC2016_9691"|"probe/NC2016_9691.jpg"|"reference/splice/mask/NC2016_9587.png"|"NC2016_6136"|"world/NC2016_6136.jpg"|"reference/splice/mask/NC2016_9587.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7593.jpg"|"different"|"N"|"probe/NC2016_9236.jpg"|""
"Splice"|"NC2016_9691"|"probe/NC2016_9691.jpg"|"reference/splice/mask/NC2016_9587.png"|"NC2016_6593"|"world/NC2016_6593.jpg"|"reference/splice/mask/NC2016_9587.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7593.jpg"|"different"|"N"|"probe/NC2016_9236.jpg"|""
"Splice"|"NC2016_8500"|"probe/NC2016_8500.jpg"|"reference/splice/mask/NC2016_2954.png"|"NC2016_2909"|"world/NC2016_2909.jpg"|"reference/splice/mask/NC2016_2954.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"different"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_8500"|"probe/NC2016_8500.jpg"|"reference/splice/mask/NC2016_2954.png"|"NC2016_2452"|"world/NC2016_2452.jpg"|"reference/splice/mask/NC2016_2954.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"different"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_3312"|"probe/NC2016_3312.jpg"|"reference/splice/mask/NC2016_9503.png"|"NC2016_9281"|"world/NC2016_9281.jpg"|"reference/splice/mask/NC2016_9503.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_3272.jpg"|"same"|"N"|"probe/NC2016_7105.jpg"|""
"Splice"|"NC2016_3312"|"probe/NC2016_3312.jpg"|"reference/splice/mask/NC2016_9503.png"|"NC2016_3836"|"world/NC2016_3836.jpg"|"reference/splice/mask/NC2016_9503.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_3272.jpg"|"same"|"N"|"probe/NC2016_7105.jpg"|""
"Splice"|"NC2016_7673"|"probe/NC2016_7673.jpg"|"reference/splice/mask/NC2016_3368.png"|"NC2016_1066"|"world/NC2016_1066.jpg"|"reference/splice/mask/NC2016_3368.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4264.jpg"|"same"|"N"|"probe/NC2016_7301.jpg"|""
"Splice"|"NC2016_7673"|"probe/NC2016_7673.jpg"|"reference/splice/mask/NC2016_3368.png"|"NC2016_0147"|"world/NC2016_0147.jpg"|"reference/splice/mask/NC2016_3368.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4264.jpg"|"same"|"N"|"probe/NC2016_7301.jpg"|""
"Splice"|"NC2016_4437"|"probe/NC2016_4437.jpg"|"reference/splice/mask/NC2016_1328.png"|"NC2016_2174"|"world/NC2016_2174.jpg"|"reference/splice/mask/NC2016_1328.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"same"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_4437"|"probe/NC2016_4437.jpg"|"reference/splice/mask/NC2016_1328.png"|"NC2016_6480"|"world/NC2016_6480.jpg"|"reference/splice/mask/NC2016_1328.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"same"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_0600"|"probe/NC2016_0600.jpg"|"reference/splice/mask/NC2016_6424.png"|"NC2016_4079"|"world/NC2016_4079.jpg"|"reference/splice/mask/NC2016_4057.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"same"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_0600"|"probe/NC2016_0600.jpg"|"reference/splice/mask/NC2016_6424.png"|"NC2016_3979"|"world/NC2016_3979.jpg"|"reference/splice/mask/NC2016_4057.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"same"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_9241"|"probe/NC2016_9241.jpg"|"reference/splice/mask/NC2016_4284.png"|"NC2016_6136"|"world/NC2016_6136.jpg"|"reference/splice/mask/NC2016_4284.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7593.jpg"|"different"|"N"|"probe/NC2016_9236.jpg"|""
"Splice"|"NC2016_9241"|"probe/NC2016_9241.jpg"|"reference/splice/mask/NC2016_4284.png"|"NC2016_6593"|"world/NC2016_6593.jpg"|"reference/splice/mask/NC2016_4284.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7593.jpg"|"different"|"N"|"probe/NC2016_9236.jpg"|""
"Splice"|"NC2016_0876"|"probe/NC2016_0876.jpg"|"reference/splice/mask/NC2016_8333.png"|"NC2016_2729"|"world/NC2016_2729.jpg"|"reference/splice/mask/NC2016_8333.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1806.jpg"|"same"|"N"|"probe/NC2016_4908.jpg"|""
"Splice"|"NC2016_0876"|"probe/NC2016_0876.jpg"|"reference/splice/mask/NC2016_8333.png"|"NC2016_1172"|"world/NC2016_1172.jpg"|"reference/splice/mask/NC2016_8333.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1806.jpg"|"same"|"N"|"probe/NC2016_4908.jpg"|""
"Splice"|"NC2016_6487"|"probe/NC2016_6487.jpg"|"reference/splice/mask/NC2016_6980.png"|"NC2016_2072"|"world/NC2016_2072.jpg"|"reference/splice/mask/NC2016_6980.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8410.jpg"|"different"|"N"|"probe/NC2016_6402.jpg"|""
"Splice"|"NC2016_6487"|"probe/NC2016_6487.jpg"|"reference/splice/mask/NC2016_6980.png"|"NC2016_9518"|"world/NC2016_9518.jpg"|"reference/splice/mask/NC2016_6980.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8410.jpg"|"different"|"N"|"probe/NC2016_6402.jpg"|""
"Splice"|"NC2016_9818"|"probe/NC2016_9818.jpg"|"reference/splice/mask/NC2016_2688.png"|"NC2016_2174"|"world/NC2016_2174.jpg"|"reference/splice/mask/NC2016_2688.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"same"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_9818"|"probe/NC2016_9818.jpg"|"reference/splice/mask/NC2016_2688.png"|"NC2016_6480"|"world/NC2016_6480.jpg"|"reference/splice/mask/NC2016_2688.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1091.jpg"|"same"|"N"|"probe/NC2016_0820.jpg"|""
"Splice"|"NC2016_3001"|"probe/NC2016_3001.jpg"|"reference/splice/mask/NC2016_8653.png"|"NC2016_9451"|"world/NC2016_9451.jpg"|"reference/splice/mask/NC2016_2984.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"same"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_3001"|"probe/NC2016_3001.jpg"|"reference/splice/mask/NC2016_8653.png"|"NC2016_1646"|"world/NC2016_1646.jpg"|"reference/splice/mask/NC2016_2984.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"same"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_6565"|"probe/NC2016_6565.jpg"|"reference/splice/mask/NC2016_3471.png"|"NC2016_5550"|"world/NC2016_5550.jpg"|"reference/splice/mask/NC2016_3471.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6267.jpg"|"different"|"N"|"probe/NC2016_7273.jpg"|""
"Splice"|"NC2016_6565"|"probe/NC2016_6565.jpg"|"reference/splice/mask/NC2016_3471.png"|"NC2016_5868"|"world/NC2016_5868.jpg"|"reference/splice/mask/NC2016_3471.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6267.jpg"|"different"|"N"|"probe/NC2016_7273.jpg"|""
"Splice"|"NC2016_9437"|"probe/NC2016_9437.jpg"|"reference/splice/mask/NC2016_6194.png"|"NC2016_8660"|"world/NC2016_8660.jpg"|"reference/splice/mask/NC2016_6194.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"same"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_9437"|"probe/NC2016_9437.jpg"|"reference/splice/mask/NC2016_6194.png"|"NC2016_5360"|"world/NC2016_5360.jpg"|"reference/splice/mask/NC2016_6194.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6721.jpg"|"same"|"N"|"probe/NC2016_9042.jpg"|""
"Splice"|"NC2016_7881"|"probe/NC2016_7881.jpg"|"reference/splice/mask/NC2016_1029.png"|"NC2016_1176"|"world/NC2016_1176.jpg"|"reference/splice/mask/NC2016_1029.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8410.jpg"|"same"|"N"|"probe/NC2016_6402.jpg"|""
"Splice"|"NC2016_7881"|"probe/NC2016_7881.jpg"|"reference/splice/mask/NC2016_1029.png"|"NC2016_8651"|"world/NC2016_8651.jpg"|"reference/splice/mask/NC2016_1029.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8410.jpg"|"same"|"N"|"probe/NC2016_6402.jpg"|""
"Splice"|"NC2016_9091"|"probe/NC2016_9091.jpg"|"reference/splice/mask/NC2016_5815.png"|"NC2016_0145"|"world/NC2016_0145.jpg"|"reference/splice/mask/NC2016_5815.png"|"Y"|"rescale"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"different"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_9091"|"probe/NC2016_9091.jpg"|"reference/splice/mask/NC2016_5815.png"|"NC2016_4520"|"world/NC2016_4520.jpg"|"reference/splice/mask/NC2016_5815.png"|"Y"|"rescale"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"different"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_2305"|"probe/NC2016_2305.jpg"|"reference/splice/mask/NC2016_1716.png"|"NC2016_6537"|"world/NC2016_6537.jpg"|"reference/splice/mask/NC2016_5619.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"different"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_2305"|"probe/NC2016_2305.jpg"|"reference/splice/mask/NC2016_1716.png"|"NC2016_1947"|"world/NC2016_1947.jpg"|"reference/splice/mask/NC2016_5619.png"|"Y"|"rescale"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"different"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_1475"|"probe/NC2016_1475.jpg"|"reference/splice/mask/NC2016_2045.png"|"NC2016_4079"|"world/NC2016_4079.jpg"|"reference/splice/mask/NC2016_3731.png"|"Y"|"rescale"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"same"|"N"|"probe/NC2016_0098.jpg"|""
